action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,inactive,13180422,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c(S/C(=C/c2ccc(OCc3ccc(C(=O)O)cc3)cc2)C(=O)O)n1,,,CHEMBL1201862,,,,CHEMBL1452684,,CHEMBL1452684,,0,http://www.openphacts.org/units/Nanomolar,1357527,>,7,1,>,,IC50,nM,,94101.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.101
,inactive,13180423,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)c1c(C)[nH]c(C(=O)N/N=C/c2cc([N+](=O)[O-])ccc2O)c1C,,,CHEMBL1201862,,,,CHEMBL3207619,,CHEMBL3207619,,0,http://www.openphacts.org/units/Nanomolar,1223847,>,7,1,>,,IC50,nM,,94134.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.134
,inactive,13180424,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)c1ccc2ccccc2c1O)c1ccccc1Cl,,,CHEMBL1201862,,,,CHEMBL1449718,,CHEMBL1449718,,0,http://www.openphacts.org/units/Nanomolar,1020861,>,7,1,>,,IC50,nM,,94105.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.105
,inactive,13180425,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O,,,CHEMBL1201862,,,,CHEMBL156383,,CHEMBL156383,,0,http://www.openphacts.org/units/Nanomolar,1213561,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13180426,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(/C=N/NC(=O)c2cc(O)c(O)c(O)c2)cc1Cn1cc([N+](=O)[O-])cn1,,,CHEMBL1201862,,,,CHEMBL1985664,,CHEMBL1985664,,0,http://www.openphacts.org/units/Nanomolar,1125936,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13180427,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(O)c(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccc(C)n4)cc3)[nH]n2)c1,,,CHEMBL1201862,,,,CHEMBL1586651,,CHEMBL1586651,,0,http://www.openphacts.org/units/Nanomolar,1863425,>,7,1,>,,IC50,nM,,94104.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.104
,inactive,13180428,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)c1cccc(NC(=O)C(OC(=O)c2cccc(S(=O)(=O)N(C)c3ccccc3)c2)c2ccccc2)c1,,,CHEMBL1201862,,,,CHEMBL1320196,,CHEMBL1320196,,0,http://www.openphacts.org/units/Nanomolar,1047511,>,7,1,>,,IC50,nM,,94086.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.086
,inactive,13180429,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CNC(=O)c1ccccc1Br)N/N=C\c1cc([N+](=O)[O-])cc(Br)c1O,,,CHEMBL1201862,,,,CHEMBL3192655,,CHEMBL3192655,,0,http://www.openphacts.org/units/Nanomolar,1224853,>,7,1,>,,IC50,nM,,94086.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.086
,inactive,13180430,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN=C(S)NNC(=O)c1cccn(Cc2ccc(Cl)cc2Cl)c1=O,,,CHEMBL1201862,,,,CHEMBL1538082,,CHEMBL1538082,,0,http://www.openphacts.org/units/Nanomolar,1013050,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13180431,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)c1ccc2ccccc2c1O)Nc1ccc(F)cc1,,,CHEMBL1201862,,,,CHEMBL1561775,,CHEMBL1561775,,0,http://www.openphacts.org/units/Nanomolar,1247910,>,7,1,>,,IC50,nM,,94082.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.082
,inactive,13180432,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN(CCC#N)C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccco1)CC2,,,CHEMBL1201862,,,,CHEMBL1722566,,CHEMBL1722566,,0,http://www.openphacts.org/units/Nanomolar,1387237,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13180433,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CNC(=O)c1ccccc1F)NNC(=O)c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1869804,,CHEMBL1869804,,0,http://www.openphacts.org/units/Nanomolar,1524076,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180434,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCCCCCn1c(=O)c(C(=O)Nc2ncccc2O)c(O)c2ccccc21,,,CHEMBL1201862,,,,CHEMBL1404987,,CHEMBL1404987,,0,http://www.openphacts.org/units/Nanomolar,1206370,>,7,1,>,,IC50,nM,,94172.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.172
,inactive,13180435,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(F)c(Cl)c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,,,CHEMBL1201862,,,,CHEMBL1308053,,CHEMBL1308053,,0,http://www.openphacts.org/units/Nanomolar,1047880,>,7,1,>,,IC50,nM,,94172.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.172
,inactive,13180436,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc([N+](=O)[O-])cc1C(=O)NNC(=O)c1ccco1,,,CHEMBL1201862,,,,CHEMBL1606197,,CHEMBL1606197,,0,http://www.openphacts.org/units/Nanomolar,1156423,>,7,1,>,,IC50,nM,,94099.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.099
,inactive,13180437,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1cccc(N2CCCC2=O)c1,,,CHEMBL1201862,,,,CHEMBL1992109,,CHEMBL1992109,,0,http://www.openphacts.org/units/Nanomolar,1242823,>,7,1,>,,IC50,nM,,94103.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.103
,inactive,13180438,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccc(Nc2ccc(N)c(S(=O)(=O)O)c2)cc1,,,CHEMBL1201862,,,,CHEMBL1704223,,CHEMBL1704223,,0,http://www.openphacts.org/units/Nanomolar,1385099,>,7,1,>,,IC50,nM,,94134.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.134
,inactive,13180439,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,C/N=c1\scc(C)n1/N=C/c1ccc(O)c(O)c1O,,,CHEMBL1201862,,,,CHEMBL3191780,,CHEMBL3191780,,0,http://www.openphacts.org/units/Nanomolar,1003502,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13180440,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NC(C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1O)c1nnc(O)c2ccccc12)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL3192777,,CHEMBL3192777,,0,http://www.openphacts.org/units/Nanomolar,1238519,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180441,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NNC(=O)c3ccccc3O)CC2)cc1C,,,CHEMBL1201862,,,,CHEMBL1724080,,CHEMBL1724080,,0,http://www.openphacts.org/units/Nanomolar,1372878,>,7,1,>,,IC50,nM,,94091.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.091
,inactive,13180442,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C(=O)NNC(=O)c2ccc3ccccc3c2O)cc1,,,CHEMBL1201862,,,,CHEMBL1573966,,CHEMBL1573966,,0,http://www.openphacts.org/units/Nanomolar,1199245,>,7,1,>,,IC50,nM,,94018.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.018
,inactive,13180443,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O)c1ccc2c(c1)OCO2,,,CHEMBL1201862,,,,CHEMBL3194441,,CHEMBL3194441,,0,http://www.openphacts.org/units/Nanomolar,1202402,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180444,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc([N+](=O)[O-])cc(/C=N/NC(=O)c2cc(C)nc3ccccc23)c1O,,,CHEMBL1201862,,,,CHEMBL1995252,,CHEMBL1995252,,0,http://www.openphacts.org/units/Nanomolar,1142787,>,7,1,>,,IC50,nM,,94103.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.103
,inactive,13180445,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,C/C(=N/NC(=O)c1cc(O)c(O)c(O)c1)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1201862,,,,CHEMBL1994094,,CHEMBL1994094,,0,http://www.openphacts.org/units/Nanomolar,1126082,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13180446,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1388365,,CHEMBL1388365,,0,http://www.openphacts.org/units/Nanomolar,1249734,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13180447,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c(C)c(S(=O)(=O)N2CCC(C(=O)NNC(=O)c3ccccc3O)CC2)c1C,,,CHEMBL1201862,,,,CHEMBL1592387,,CHEMBL1592387,,0,http://www.openphacts.org/units/Nanomolar,1258454,>,7,1,>,,IC50,nM,,94104.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.104
,inactive,13180448,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)Nc1ccc2nc3c(O)nc(S)nc3nc2c1,,,CHEMBL1201862,,,,CHEMBL1450570,,CHEMBL1450570,,0,http://www.openphacts.org/units/Nanomolar,1223291,>,7,1,>,,IC50,nM,,94082.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.082
,inactive,13180449,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1nnc(NC(=O)c2ccccc2)s1)N/N=C\c1ccc(O)c(O)c1,,,CHEMBL1201862,,,,CHEMBL224916,,CHEMBL224916,,0,http://www.openphacts.org/units/Nanomolar,1208735,>,7,1,>,,IC50,nM,,94083.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.083
,inactive,13180450,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1cc(Br)c(O)c(/C=N/Nc2nnnn2-c2cccc3ccccc23)c1,,,CHEMBL1201862,,,,CHEMBL1705092,,CHEMBL1705092,,0,http://www.openphacts.org/units/Nanomolar,1384088,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180451,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CNC(=O)c1cccc(Br)c1)N/N=C/c1cc(Br)cc(Br)c1O,,,CHEMBL1201862,,,,CHEMBL3197790,,CHEMBL3197790,,0,http://www.openphacts.org/units/Nanomolar,1126018,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180452,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1996749,,CHEMBL1996749,,0,http://www.openphacts.org/units/Nanomolar,1224805,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180453,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Br)o2)cc1OC,,,CHEMBL1201862,,,,CHEMBL1378131,,CHEMBL1378131,,0,http://www.openphacts.org/units/Nanomolar,1096038,>,7,1,>,,IC50,nM,,94096.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.096
,inactive,13180454,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1cccnc1)c1cc(O)c(O)c(O)c1,,,CHEMBL1201862,,,,CHEMBL3189823,,CHEMBL3189823,,0,http://www.openphacts.org/units/Nanomolar,1218096,>,7,1,>,,IC50,nM,,94024.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.024
,inactive,13180455,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1ccc(O)c(O)c1)N/N=C/c1ccc(O)c(O)c1,,,CHEMBL1201862,,,,CHEMBL1997990,,CHEMBL1997990,,0,http://www.openphacts.org/units/Nanomolar,1222369,>,7,1,>,,IC50,nM,,94065.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.065
,inactive,13180456,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccc(NC(=O)NNC(=O)c2ccc3ccccc3c2O)cc1,,,CHEMBL1201862,,,,CHEMBL1381679,,CHEMBL1381679,,0,http://www.openphacts.org/units/Nanomolar,1247914,>,7,1,>,,IC50,nM,,94088.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.088
,inactive,13180457,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1cnc2c([N+](=O)[O-])cccc2c1O,,,CHEMBL1201862,,,,CHEMBL176599,,CHEMBL176599,,0,http://www.openphacts.org/units/Nanomolar,1386822,>,7,1,>,,IC50,nM,,93957.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,93.957
